Archive_Date,Hospital_Group,Hospital_HIPE,Hospital_Name,Specialty_HIPE,Specialty_Name,Case_Type,Adult_Child,Age_Profile,Time_Bands,Total
31/01/2019,South/South West Hospital Group,0703,Mallow General Hospital,2604,Vascular Surgery,Day Case,Adult,16-64, 12-15 Months,1
31/01/2019,South/South West Hospital Group,0703,Mallow General Hospital,2604,Vascular Surgery,Day Case,Adult,16-64, 15-18 Months,1
31/01/2019,South/South West Hospital Group,0703,Mallow General Hospital,2604,Vascular Surgery,Day Case,Adult,16-64,18+ Months,2
31/01/2019,South/South West Hospital Group,0703,Mallow General Hospital,2604,Vascular Surgery,Day Case,Adult,65+,  0-3 Months,1
31/01/2019,South/South West Hospital Group,0703,Mallow General Hospital,2604,Vascular Surgery,Day Case,Adult,65+,  3-6 Months,2
31/01/2019,South/South West Hospital Group,0703,Mallow General Hospital,2604,Vascular Surgery,Day Case,Adult,65+,  6-9 Months,1
31/01/2019,South/South West Hospital Group,0703,Mallow General Hospital,2604,Vascular Surgery,Day Case,Adult,65+, 12-15 Months,1
31/01/2019,South/South West Hospital Group,0703,Mallow General Hospital,2604,Vascular Surgery,Day Case,Adult,65+,18+ Months,1
31/01/2019,South/South West Hospital Group,0703,Mallow General Hospital,5000,General Medicine,Day Case,Adult,16-64,  3-6 Months,1
31/01/2019,South/South West Hospital Group,0703,Mallow General Hospital,5000,General Medicine,Day Case,Adult,16-64, 12-15 Months,1
31/01/2019,South/South West Hospital Group,0703,Mallow General Hospital,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,1
31/01/2019,South/South West Hospital Group,0703,Mallow General Hospital,5000,General Medicine,Day Case,Adult,65+,  9-12 Months,2
31/01/2019,South/South West Hospital Group,0704,Bantry General Hospital,2000,Plastic Surgery,Day Case,Adult,65+,  0-3 Months,3
31/01/2019,South/South West Hospital Group,0704,Bantry General Hospital,2000,Plastic Surgery,Day Case,Adult,65+,  3-6 Months,2
31/01/2019,South/South West Hospital Group,0704,Bantry General Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,89
31/01/2019,South/South West Hospital Group,0704,Bantry General Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,37
31/01/2019,South/South West Hospital Group,0704,Bantry General Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,3
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,0000,Small Volume Specialities,Day Case,Adult,16-64,  0-3 Months,3
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,0000,Small Volume Specialities,Day Case,Adult,65+,  0-3 Months,4
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,0100,Cardiology,Day Case,Adult,16-64,  0-3 Months,61
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,0100,Cardiology,Day Case,Adult,16-64,  3-6 Months,26
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,0100,Cardiology,Day Case,Adult,16-64,  6-9 Months,3
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,0100,Cardiology,Day Case,Adult,16-64,  9-12 Months,6
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,0100,Cardiology,Day Case,Adult,65+,  0-3 Months,61
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,0100,Cardiology,Day Case,Adult,65+,  3-6 Months,22
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,0100,Cardiology,Day Case,Adult,65+,  6-9 Months,4
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,0100,Cardiology,Day Case,Adult,65+,  9-12 Months,1
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,0100,Cardiology,Inpatient,Adult,16-64,  0-3 Months,7
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,0100,Cardiology,Inpatient,Adult,16-64,  3-6 Months,5
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,0100,Cardiology,Inpatient,Adult,16-64,  6-9 Months,3
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,0100,Cardiology,Inpatient,Adult,16-64,  9-12 Months,1
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,0100,Cardiology,Inpatient,Adult,16-64, 12-15 Months,1
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,0100,Cardiology,Inpatient,Adult,65+,  0-3 Months,9
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,0100,Cardiology,Inpatient,Adult,65+,  3-6 Months,1
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,0100,Cardiology,Inpatient,Adult,65+,  9-12 Months,1
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,0100,Cardiology,Inpatient,Adult,65+, 15-18 Months,1
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,2
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,18+ Months,1
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,1
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,0700,Gastro-Enterology,Inpatient,Adult,65+,  9-12 Months,1
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,1300,Neurology,Day Case,Adult,16-64,  0-3 Months,3
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,1300,Neurology,Day Case,Adult,16-64,  3-6 Months,3
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,1300,Neurology,Day Case,Adult,16-64,  6-9 Months,1
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,1300,Neurology,Day Case,Adult,65+,  0-3 Months,1
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,1300,Neurology,Inpatient,Adult,16-64,  0-3 Months,9
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,1300,Neurology,Inpatient,Adult,16-64,  3-6 Months,2
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,1300,Neurology,Inpatient,Adult,16-64,  9-12 Months,2
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,1300,Neurology,Inpatient,Adult,65+,  0-3 Months,1
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,1300,Neurology,Inpatient,Adult,65+,  3-6 Months,1
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,1400,Neurosurgery,Day Case,Adult,16-64,  3-6 Months,1
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,1400,Neurosurgery,Day Case,Adult,16-64,  6-9 Months,2
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,1400,Neurosurgery,Day Case,Adult,16-64,  9-12 Months,2
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,1400,Neurosurgery,Day Case,Adult,65+,  3-6 Months,1
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,1400,Neurosurgery,Day Case,Adult,65+,  9-12 Months,2
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,1400,Neurosurgery,Inpatient,Adult,16-64,  0-3 Months,20
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,1400,Neurosurgery,Inpatient,Adult,16-64,  3-6 Months,7
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,1400,Neurosurgery,Inpatient,Adult,16-64,  6-9 Months,3
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,1400,Neurosurgery,Inpatient,Adult,16-64,  9-12 Months,1
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,1400,Neurosurgery,Inpatient,Adult,16-64, 12-15 Months,1
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,1400,Neurosurgery,Inpatient,Adult,65+,  0-3 Months,8
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,1400,Neurosurgery,Inpatient,Adult,65+,  3-6 Months,1
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,1800,Orthopaedics,Day Case,Adult,16-64,  0-3 Months,3
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,1800,Orthopaedics,Day Case,Adult,16-64,  6-9 Months,1
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,1800,Orthopaedics,Inpatient,Adult,65+,  0-3 Months,1
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,1900,Paediatrics,Day Case,Child,0-15,  0-3 Months,6
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,1900,Paediatrics,Day Case,Child,0-15,  6-9 Months,1
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,1900,Paediatrics,Inpatient,Child,0-15,  0-3 Months,2
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,1900,Paediatrics,Inpatient,Child,0-15,  3-6 Months,1
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,1900,Paediatrics,Inpatient,Child,0-15,  9-12 Months,1
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,2000,Plastic Surgery,Day Case,Adult,16-64,  0-3 Months,19
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,2000,Plastic Surgery,Day Case,Adult,16-64,  3-6 Months,15
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,2000,Plastic Surgery,Day Case,Adult,16-64,  6-9 Months,20
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,2000,Plastic Surgery,Day Case,Adult,16-64,  9-12 Months,10
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,2000,Plastic Surgery,Day Case,Adult,16-64, 12-15 Months,8
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,2000,Plastic Surgery,Day Case,Adult,16-64, 15-18 Months,6
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,2000,Plastic Surgery,Day Case,Adult,16-64,18+ Months,17
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,2000,Plastic Surgery,Day Case,Adult,65+,  0-3 Months,12
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,2000,Plastic Surgery,Day Case,Adult,65+,  3-6 Months,14
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,2000,Plastic Surgery,Day Case,Adult,65+,  6-9 Months,6
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,2000,Plastic Surgery,Day Case,Adult,65+,  9-12 Months,5
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,2000,Plastic Surgery,Day Case,Adult,65+, 12-15 Months,3
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,2000,Plastic Surgery,Day Case,Adult,65+, 15-18 Months,1
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,2000,Plastic Surgery,Day Case,Adult,65+,18+ Months,7
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,2000,Plastic Surgery,Day Case,Child,0-15,  0-3 Months,26
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,2000,Plastic Surgery,Day Case,Child,0-15,  3-6 Months,5
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,2000,Plastic Surgery,Day Case,Child,0-15,  6-9 Months,5
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,2000,Plastic Surgery,Day Case,Child,0-15, 12-15 Months,1
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,2000,Plastic Surgery,Day Case,Child,0-15,18+ Months,3
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,2000,Plastic Surgery,Inpatient,Adult,16-64,  0-3 Months,6
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,2000,Plastic Surgery,Inpatient,Adult,16-64,  3-6 Months,9
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,2000,Plastic Surgery,Inpatient,Adult,16-64,  6-9 Months,8
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,2000,Plastic Surgery,Inpatient,Adult,16-64,  9-12 Months,4
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,2000,Plastic Surgery,Inpatient,Adult,16-64, 15-18 Months,2
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,2000,Plastic Surgery,Inpatient,Adult,16-64,18+ Months,15
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,2000,Plastic Surgery,Inpatient,Adult,65+,  6-9 Months,1
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,2000,Plastic Surgery,Inpatient,Adult,65+, 12-15 Months,1
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,2000,Plastic Surgery,Inpatient,Adult,65+,18+ Months,2
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,2000,Plastic Surgery,Inpatient,Child,0-15,  3-6 Months,2
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,2000,Plastic Surgery,Inpatient,Child,0-15, 15-18 Months,1
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,23
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,20
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,29
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,9
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,6
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Adult,16-64, 15-18 Months,9
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Adult,16-64,18+ Months,33
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,3
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,10
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,2
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,9
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Adult,65+, 12-15 Months,4
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Adult,65+,18+ Months,6
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Child,0-15,  0-3 Months,1
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Child,0-15,  3-6 Months,6
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Child,0-15,  6-9 Months,2
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Child,0-15, 15-18 Months,1
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Child,0-15,18+ Months,6
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,6
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,5
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Inpatient,Adult,16-64,  6-9 Months,5
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Inpatient,Adult,16-64,  9-12 Months,4
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Inpatient,Adult,16-64, 12-15 Months,1
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Inpatient,Adult,16-64, 15-18 Months,2
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Inpatient,Adult,16-64,18+ Months,14
31/01/2019,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Inpatient,Adult,65+,  3-6 Months,3
